,election_year,pc_name,pc_no,electors,male_electors,female_electors,booths,votes_polled,male_voters,female_voters
1980,1991,Chidambaram,12,"Electors: 9,33,507","Male Electors: 4,77,021","Female Electors: 4,56,486","Booths: 1,027","Total Votes Polled: 6,48,403 (69.5%)","Total Male Voters: 3,40,057","Female Voters: 3,08,346"
1981,1991,Chikballapur,9,"Electors: 9,89,314","Male Electors: 5,08,075","Female Electors: 4,81,239","Booths: 1,301","Total Votes Polled: 6,67,734 (67.5%)","Total Male Voters: 3,69,140","Female Voters: 2,98,594"
1982,1991,Chikkodi,26,"Electors: 9,30,070","Male Electors: 4,76,177","Female Electors: 4,53,893","Booths: 1,088","Total Votes Polled: 5,00,738 (53.8%)","Total Male Voters: 2,82,172","Female Voters: 2,18,566"
1983,1991,Chikmagalur,20,"Electors: 9,49,376","Male Electors: 4,78,228","Female Electors: 4,71,148","Booths: 1,227","Total Votes Polled: 5,18,992 (54.7%)","Total Male Voters: 2,90,594","Female Voters: 2,28,398"
1984,1991,Chittoor,21,"Electors: 10,03,113","Male Electors: 5,03,983","Female Electors: 4,99,130","Booths: 1,176","Total Votes Polled: 6,82,643 (68.1%)","Total Male Voters: 3,76,710","Female Voters: 3,05,933"
1985,1991,Chittorgarh,19,"Electors: 10,59,815","Male Electors: 5,45,881","Female Electors: 5,13,934","Booths: 1,240","Total Votes Polled: 5,31,898 (50.2%)","Total Male Voters: 3,22,726","Female Voters: 2,09,172"
1986,1991,Churu,3,"Electors: 10,65,230","Male Electors: 5,64,455","Female Electors: 5,00,775","Booths: 1,365","Total Votes Polled: 5,28,335 (49.6%)","Total Male Voters: 3,08,465","Female Voters: 2,19,870"
1987,1991,Coimbatore,20,"Electors: 11,79,032","Male Electors: 6,16,136","Female Electors: 5,62,896","Booths: 1,220","Total Votes Polled: 7,17,507 (60.9%)","Total Male Voters: 3,90,812","Female Voters: 3,26,695"
1988,1991,Contai,31,"Electors: 8,70,090","Male Electors: 4,60,344","Female Electors: 4,09,746","Booths: 1,006","Total Votes Polled: 6,96,283 (80.0%)","Total Male Voters: 3,65,206","Female Voters: 3,31,077"
1989,1991,Cooch Behar,1,"Electors: 9,81,865","Male Electors: 5,06,604","Female Electors: 4,75,261","Booths: 1,255","Total Votes Polled: 8,33,066 (84.9%)","Total Male Voters: 4,36,506","Female Voters: 3,96,560"
1990,1991,Cuddalore,11,"Electors: 9,53,560","Male Electors: 4,80,403","Female Electors: 4,73,157","Booths: 1,020","Total Votes Polled: 6,51,048 (68.3%)","Total Male Voters: 3,39,105","Female Voters: 3,11,943"
1991,1991,Cuddapah,23,"Electors: 11,38,514","Male Electors: 5,69,638","Female Electors: 5,68,876","Booths: 1,329","Total Votes Polled: 7,82,760 (68.8%)","Total Male Voters: 4,17,231","Female Voters: 3,65,529"
1992,1991,Cuttack,6,"Electors: 9,87,764","Male Electors: 5,44,531","Female Electors: 4,43,233","Booths: 1,233","Total Votes Polled: 5,86,457 (59.4%)","Total Male Voters: 3,24,170","Female Voters: 2,62,287"
1993,1991,Dadra & Nagar Haveli,1,"Electors: 75,009","Male Electors: 38,117","Female Electors: 36,892",Booths: 815,"Total Votes Polled: 49,863 (66.5%)","Total Male Voters: 25,906","Female Voters: 23,957"
1994,1991,Dahanu,11,"Electors: 10,88,103","Male Electors: 5,93,145","Female Electors: 4,94,958","Booths: 1,210","Total Votes Polled: 4,56,786 (42.0%)","Total Male Voters: 2,71,105","Female Voters: 1,85,681"
1995,1991,Dahod,17,"Electors: 8,44,143","Male Electors: 4,29,417","Female Electors: 4,14,726",Booths: 967,"Total Votes Polled: 2,89,793 (34.3%)","Total Male Voters: 1,72,602","Female Voters: 1,17,191"
1996,1991,Daman And Diu,1,"Electors: 57,892","Male Electors: 29,257","Female Electors: 28,635",Booths: 57,"Total Votes Polled: 38,786 (67.0%)","Total Male Voters: 19,098","Female Voters: 19,688"
1997,1991,Damoh,7,"Electors: 10,18,753","Male Electors: 5,30,274","Female Electors: 4,88,479","Booths: 1,303","Total Votes Polled: 4,34,465 (42.7%)","Total Male Voters: 2,82,503","Female Voters: 1,51,962"
1998,1991,Darbhanga,15,"Electors: 9,26,642","Male Electors: 4,84,592","Female Electors: 4,42,050","Booths: 1,079","Total Votes Polled: 6,30,414 (68.0%)","Total Male Voters: 3,98,290","Female Voters: 2,32,124"
1999,1991,Darjeeling,4,"Electors: 10,96,220","Male Electors: 5,83,028","Female Electors: 5,13,192","Booths: 1,368","Total Votes Polled: 7,79,568 (71.1%)","Total Male Voters: 4,34,586","Female Voters: 3,44,982"
2000,1991,Dausa,7,"Electors: 10,48,801","Male Electors: 5,55,159","Female Electors: 4,93,642","Booths: 1,244","Total Votes Polled: 4,89,576 (46.7%)","Total Male Voters: 3,00,481","Female Voters: 1,89,095"
2001,1991,Davangere,6,"Electors: 10,92,655","Male Electors: 5,59,248","Female Electors: 5,33,407","Booths: 1,365","Total Votes Polled: 6,14,169 (56.2%)","Total Male Voters: 3,55,144","Female Voters: 2,59,025"
2002,1991,Delhi Sadar,6,"Electors: 5,34,335","Male Electors: 2,84,508","Female Electors: 2,49,827",Booths: 590,"Total Votes Polled: 2,86,254 (53.6%)","Total Male Voters: 1,67,986","Female Voters: 1,18,268"
2003,1991,Deogarh,18,"Electors: 9,60,124","Male Electors: 5,15,817","Female Electors: 4,44,307","Booths: 1,159","Total Votes Polled: 4,82,040 (50.2%)","Total Male Voters: 3,03,476","Female Voters: 1,78,564"
2004,1991,Deoria,41,"Electors: 9,92,715","Male Electors: 5,50,903","Female Electors: 4,41,812","Booths: 1,074","Total Votes Polled: 5,02,302 (50.6%)","Total Male Voters: 3,03,735","Female Voters: 1,98,567"
2005,1991,Dhanbad,47,"Electors: 11,69,411","Male Electors: 6,71,668","Female Electors: 4,97,743","Booths: 1,287","Total Votes Polled: 5,92,422 (50.7%)","Total Male Voters: 3,96,214","Female Voters: 1,96,208"
2006,1991,Dhandhuka,9,"Electors: 8,98,306","Male Electors: 4,60,325","Female Electors: 4,37,981","Booths: 1,086","Total Votes Polled: 3,93,725 (43.8%)","Total Male Voters: 2,32,596","Female Voters: 1,61,129"
2007,1991,Dhar,36,"Electors: 9,13,026","Male Electors: 4,62,131","Female Electors: 4,50,895","Booths: 1,053","Total Votes Polled: 4,74,340 (52.0%)","Total Male Voters: 2,70,482","Female Voters: 2,03,858"
2008,1991,Dharmapuri,13,"Electors: 10,05,354","Male Electors: 5,10,551","Female Electors: 4,94,803","Booths: 1,090","Total Votes Polled: 6,53,240 (65.0%)","Total Male Voters: 3,44,247","Female Voters: 3,08,993"
2009,1991,Dharwad North,24,"Electors: 9,59,555","Male Electors: 4,98,329","Female Electors: 4,61,226","Booths: 1,129","Total Votes Polled: 4,88,525 (50.9%)","Total Male Voters: 2,54,032","Female Voters: 2,34,493"
2010,1991,Dharwad South,23,"Electors: 9,41,551","Male Electors: 4,89,886","Female Electors: 4,51,665","Booths: 1,185","Total Votes Polled: 5,10,423 (54.2%)","Total Male Voters: 2,97,350","Female Voters: 2,13,073"
2011,1991,Dhenkanal,19,"Electors: 9,09,337","Male Electors: 4,91,283","Female Electors: 4,18,054","Booths: 1,102","Total Votes Polled: 5,37,673 (59.1%)","Total Male Voters: 3,16,863","Female Voters: 2,20,810"
2012,1991,Dhubri,4,"Electors: 8,83,429","Male Electors: 4,57,363","Female Electors: 4,26,066","Booths: 1,109","Total Votes Polled: 7,49,078 (84.8%)","Total Male Voters: 3,85,953","Female Voters: 3,63,125"
2013,1991,Dhule,14,"Electors: 9,13,875","Male Electors: 4,66,416","Female Electors: 4,47,459",Booths: 981,"Total Votes Polled: 3,72,445 (40.8%)","Total Male Voters: 2,21,420","Female Voters: 1,51,025"
2014,1991,Diamond Harbour,17,"Electors: 9,61,802","Male Electors: 5,49,446","Female Electors: 4,12,356","Booths: 1,248","Total Votes Polled: 7,20,436 (74.9%)","Total Male Voters: 3,99,442","Female Voters: 3,20,994"
2015,1991,Dibrugarh,13,"Electors: 8,01,311","Male Electors: 4,26,951","Female Electors: 3,74,360","Booths: 1,005","Total Votes Polled: 5,29,721 (66.1%)","Total Male Voters: 2,92,910","Female Voters: 2,36,811"
2016,1991,Dindigul,23,"Electors: 10,31,174","Male Electors: 5,15,243","Female Electors: 5,15,931","Booths: 1,130","Total Votes Polled: 6,37,229 (61.8%)","Total Male Voters: 3,34,619","Female Voters: 3,02,610"
2017,1991,Domariaganj,35,"Electors: 9,59,298","Male Electors: 5,27,614","Female Electors: 4,31,684",Booths: 989,"Total Votes Polled: 5,32,269 (55.5%)","Total Male Voters: 2,92,748","Female Voters: 2,39,521"
2018,1991,Dum Dum,20,"Electors: 13,24,332","Male Electors: 7,19,680","Female Electors: 6,04,652","Booths: 1,438","Total Votes Polled: 9,89,892 (74.8%)","Total Male Voters: 5,46,343","Female Voters: 4,43,549"
2019,1991,Dumka,27,"Electors: 8,71,904","Male Electors: 4,52,231","Female Electors: 4,19,673","Booths: 1,016","Total Votes Polled: 4,54,812 (52.2%)","Total Male Voters: 3,04,739","Female Voters: 1,50,073"
2020,1991,Durg,21,"Electors: 10,62,740","Male Electors: 5,43,123","Female Electors: 5,19,617","Booths: 1,686","Total Votes Polled: 5,57,871 (52.5%)","Total Male Voters: 3,15,150","Female Voters: 2,42,721"
2021,1991,Durgapur,37,"Electors: 10,41,160","Male Electors: 5,52,471","Female Electors: 4,88,689","Booths: 1,292","Total Votes Polled: 7,67,870 (73.8%)","Total Male Voters: 4,18,888","Female Voters: 3,48,982"
2022,1991,East Delhi,4,"Electors: 15,82,516","Male Electors: 8,71,069","Female Electors: 7,11,447","Booths: 1,670","Total Votes Polled: 7,63,274 (48.2%)","Total Male Voters: 4,57,750","Female Voters: 3,05,524"
2023,1991,Eluru,11,"Electors: 9,87,245","Male Electors: 4,94,978","Female Electors: 4,92,267","Booths: 1,210","Total Votes Polled: 7,02,949 (71.2%)","Total Male Voters: 3,67,998","Female Voters: 3,34,951"
2024,1991,Erandol,16,"Electors: 9,72,819","Male Electors: 4,93,583","Female Electors: 4,79,236","Booths: 1,197","Total Votes Polled: 4,17,271 (42.9%)","Total Male Voters: 2,45,060","Female Voters: 1,72,211"
2025,1991,Ernakulam,11,"Electors: 10,19,504","Male Electors: 5,18,178","Female Electors: 5,01,326",Booths: 873,"Total Votes Polled: 7,40,866 (72.7%)","Total Male Voters: 3,78,842","Female Voters: 3,62,024"
2026,1991,Etah,71,"Electors: 8,39,807","Male Electors: 4,60,470","Female Electors: 3,79,337",Booths: 919,"Total Votes Polled: 4,66,126 (55.5%)","Total Male Voters: 3,03,558","Female Voters: 1,62,568"
2027,1991,Etawah,66,"Electors: 9,49,081","Male Electors: 5,22,443","Female Electors: 4,26,638","Booths: 1,017","Total Votes Polled: 4,73,966 (49.9%)","Total Male Voters: 3,12,403","Female Voters: 1,61,563"
2028,1991,Faizabad,28,"Electors: 9,45,771","Male Electors: 5,00,945","Female Electors: 4,44,826",Booths: 981,"Total Votes Polled: 4,72,224 (49.9%)","Total Male Voters: 2,70,503","Female Voters: 2,01,721"
2029,1991,Faridabad,6,"Electors: 11,41,760","Male Electors: 6,21,801","Female Electors: 5,19,959","Booths: 1,375","Total Votes Polled: 7,15,602 (62.7%)","Total Male Voters: 4,19,683","Female Voters: 2,95,919"
2030,1991,Faridkot,12,"Electors: 10,06,515","Male Electors: 5,66,038","Female Electors: 4,40,477","Booths: 1,146","Total Votes Polled: 2,58,881 (25.7%)","Total Male Voters: 1,55,347","Female Voters: 1,03,534"
2031,1991,Farrukhabad,68,"Electors: 9,59,727","Male Electors: 5,27,850","Female Electors: 4,31,877","Booths: 1,022","Total Votes Polled: 4,98,644 (52.0%)","Total Male Voters: 2,74,267","Female Voters: 2,24,377"
2032,1991,Fatehpur,58,"Electors: 9,21,709","Male Electors: 5,07,217","Female Electors: 4,14,492","Booths: 1,008","Total Votes Polled: 3,81,258 (41.4%)","Total Male Voters: 2,28,790","Female Voters: 1,52,468"
2033,1991,Ferozepur,13,"Electors: 10,44,442","Male Electors: 5,64,191","Female Electors: 4,80,251","Booths: 1,108","Total Votes Polled: 4,56,067 (43.7%)","Total Male Voters: 2,45,856","Female Voters: 2,10,211"
2034,1991,Firozabad,72,"Electors: 9,31,499","Male Electors: 4,84,379","Female Electors: 4,47,120",Booths: 930,"Total Votes Polled: 4,49,710 (48.3%)","Total Male Voters: 2,60,855","Female Voters: 1,88,855"
2035,1991,Gandhinagar,11,"Electors: 13,75,341","Male Electors: 7,20,630","Female Electors: 6,54,711","Booths: 1,344","Total Votes Polled: 6,25,226 (45.5%)","Total Male Voters: 3,66,320","Female Voters: 2,58,906"
2036,1991,Ganganagar,1,"Electors: 11,16,994","Male Electors: 6,22,977","Female Electors: 4,94,017","Booths: 1,290","Total Votes Polled: 4,71,975 (42.3%)","Total Male Voters: 2,95,915","Female Voters: 1,76,060"
2037,1991,Garhwal,2,"Electors: 8,85,969","Male Electors: 4,54,931","Female Electors: 4,31,038","Booths: 1,211","Total Votes Polled: 4,12,072 (46.5%)","Total Male Voters: 2,07,576","Female Voters: 2,04,496"
2038,1991,Gauhati,7,"Electors: 10,67,490","Male Electors: 5,76,623","Female Electors: 4,90,867","Booths: 1,369","Total Votes Polled: 7,46,036 (69.9%)","Total Male Voters: 4,04,482","Female Voters: 3,41,554"
2039,1991,Gaya,43,"Electors: 9,69,299","Male Electors: 5,24,598","Female Electors: 4,44,701","Booths: 1,252","Total Votes Polled: 6,29,468 (64.9%)","Total Male Voters: 3,80,204","Female Voters: 2,49,264"
2040,1991,Ghatampur,63,"Electors: 9,22,050","Male Electors: 5,12,587","Female Electors: 4,09,463","Booths: 1,032","Total Votes Polled: 4,42,513 (48.0%)","Total Male Voters: 2,89,971","Female Voters: 1,52,542"
2041,1991,Ghazipur,50,"Electors: 10,29,180","Male Electors: 5,36,109","Female Electors: 4,93,071","Booths: 1,066","Total Votes Polled: 5,31,121 (51.6%)","Total Male Voters: 2,90,637","Female Voters: 2,40,484"
2042,1991,Ghosi,44,"Electors: 10,00,321","Male Electors: 5,70,424","Female Electors: 4,29,897",Booths: 957,"Total Votes Polled: 4,88,031 (48.8%)","Total Male Voters: 2,68,417","Female Voters: 2,19,614"
2043,1991,Giridih,46,"Electors: 9,55,994","Male Electors: 5,28,256","Female Electors: 4,27,738","Booths: 1,235","Total Votes Polled: 4,83,492 (50.6%)","Total Male Voters: 2,94,287","Female Voters: 1,89,205"
2044,1991,Gobichettipalayam,19,"Electors: 9,08,687","Male Electors: 4,62,180","Female Electors: 4,46,507",Booths: 993,"Total Votes Polled: 6,12,546 (67.4%)","Total Male Voters: 3,26,489","Female Voters: 2,86,057"
2045,1991,Godda,28,"Electors: 9,61,709","Male Electors: 5,04,274","Female Electors: 4,57,435","Booths: 1,176","Total Votes Polled: 5,34,925 (55.6%)","Total Male Voters: 3,94,206","Female Voters: 1,40,719"
2046,1991,Godhra,18,"Electors: 8,42,645","Male Electors: 4,40,596","Female Electors: 4,02,049",Booths: 946,"Total Votes Polled: 3,14,288 (37.3%)","Total Male Voters: 1,98,557","Female Voters: 1,15,731"
2047,1991,Gonda,33,"Electors: 9,44,304","Male Electors: 5,20,009","Female Electors: 4,24,295","Booths: 1,007","Total Votes Polled: 4,49,774 (47.6%)","Total Male Voters: 3,14,841","Female Voters: 1,34,933"
2048,1991,Gopalganj,4,"Electors: 9,48,650","Male Electors: 5,17,709","Female Electors: 4,30,941","Booths: 1,151","Total Votes Polled: 7,10,378 (74.9%)","Total Male Voters: 3,94,823","Female Voters: 3,15,555"
2049,1991,Gorakhpur,38,"Electors: 9,03,188","Male Electors: 5,11,869","Female Electors: 3,91,319",Booths: 940,"Total Votes Polled: 4,79,351 (53.1%)","Total Male Voters: 2,91,766","Female Voters: 1,87,585"
2050,1991,Gulbarga,2,"Electors: 10,42,161","Male Electors: 5,25,768","Female Electors: 5,16,393","Booths: 1,316","Total Votes Polled: 4,26,525 (40.9%)","Total Male Voters: 2,51,733","Female Voters: 1,74,792"
2051,1991,Guna,4,"Electors: 10,24,222","Male Electors: 5,46,085","Female Electors: 4,78,137","Booths: 1,282","Total Votes Polled: 3,73,662 (36.5%)","Total Male Voters: 2,56,480","Female Voters: 1,17,182"
2052,1991,Guntur,15,"Electors: 11,14,537","Male Electors: 5,55,727","Female Electors: 5,58,810","Booths: 1,273","Total Votes Polled: 6,58,179 (59.1%)","Total Male Voters: 3,55,009","Female Voters: 3,03,170"
2053,1991,Gurdaspur,1,"Electors: 9,64,014","Male Electors: 4,98,761","Female Electors: 4,65,253","Booths: 1,093","Total Votes Polled: 3,50,884 (36.4%)","Total Male Voters: 2,13,869","Female Voters: 1,37,015"
2054,1991,Gwalior,3,"Electors: 9,98,174","Male Electors: 5,35,616","Female Electors: 4,62,558","Booths: 1,185","Total Votes Polled: 3,72,046 (37.3%)","Total Male Voters: 1,99,638","Female Voters: 1,72,408"
2055,1991,Hajipur,8,"Electors: 9,80,132","Male Electors: 5,19,381","Female Electors: 4,60,751","Booths: 1,191","Total Votes Polled: 7,49,558 (76.5%)","Total Male Voters: 4,49,209","Female Voters: 3,00,349"
2056,1991,Hamirpur,4,"Electors: 7,99,292","Male Electors: 3,93,888","Female Electors: 4,05,404",Booths: 988,"Total Votes Polled: 4,57,664 (57.3%)","Total Male Voters: 2,28,181","Female Voters: 2,29,483"
2057,1991,Hamirpur,60,"Electors: 8,42,960","Male Electors: 4,66,776","Female Electors: 3,76,184",Booths: 898,"Total Votes Polled: 4,04,855 (48.0%)","Total Male Voters: 2,51,504","Female Voters: 1,53,351"
2058,1991,Hanamkonda,38,"Electors: 9,59,416","Male Electors: 4,87,157","Female Electors: 4,72,259","Booths: 1,084","Total Votes Polled: 3,95,963 (41.3%)","Total Male Voters: 2,18,395","Female Voters: 1,77,568"
2059,1991,Hapur,79,"Electors: 10,84,021","Male Electors: 6,16,122","Female Electors: 4,67,899","Booths: 1,119","Total Votes Polled: 5,55,473 (51.2%)","Total Male Voters: 3,31,115","Female Voters: 2,24,358"
2060,1991,Hardoi,19,"Electors: 9,02,205","Male Electors: 4,97,169","Female Electors: 4,05,036",Booths: 966,"Total Votes Polled: 4,47,712 (49.6%)","Total Male Voters: 2,68,445","Female Voters: 1,79,267"
2061,1991,Hardwar,85,"Electors: 8,97,723","Male Electors: 5,08,916","Female Electors: 3,88,807",Booths: 917,"Total Votes Polled: 5,39,033 (60.0%)","Total Male Voters: 3,11,564","Female Voters: 2,27,469"
2062,1991,Hassan,19,"Electors: 10,57,541","Male Electors: 5,36,515","Female Electors: 5,21,026","Booths: 1,376","Total Votes Polled: 7,08,765 (67.0%)","Total Male Voters: 3,87,853","Female Voters: 3,20,912"
2063,1991,Hathras,75,"Electors: 9,09,705","Male Electors: 5,00,335","Female Electors: 4,09,370",Booths: 978,"Total Votes Polled: 4,69,158 (51.6%)","Total Male Voters: 2,58,049","Female Voters: 2,11,109"
2064,1991,Hazaribagh,48,"Electors: 10,19,773","Male Electors: 5,45,773","Female Electors: 4,74,000","Booths: 1,197","Total Votes Polled: 5,10,221 (50.0%)","Total Male Voters: 3,06,044","Female Voters: 2,04,177"
2065,1991,Hindupur,24,"Electors: 9,85,759","Male Electors: 5,00,470","Female Electors: 4,85,289","Booths: 1,105","Total Votes Polled: 6,16,123 (62.5%)","Total Male Voters: 3,50,091","Female Voters: 2,66,032"
2066,1991,Hingoli,29,"Electors: 9,42,014","Male Electors: 4,73,861","Female Electors: 4,68,153","Booths: 1,010","Total Votes Polled: 4,59,907 (48.8%)","Total Male Voters: 2,67,590","Female Voters: 1,92,317"
2067,1991,Hissar,9,"Electors: 9,19,440","Male Electors: 4,97,916","Female Electors: 4,21,524","Booths: 1,253","Total Votes Polled: 6,27,037 (68.2%)","Total Male Voters: 3,53,704","Female Voters: 2,73,333"
2068,1991,Hooghly,27,"Electors: 10,02,466","Male Electors: 5,59,921","Female Electors: 4,42,545","Booths: 1,100","Total Votes Polled: 7,96,160 (79.4%)","Total Male Voters: 4,54,200","Female Voters: 3,41,960"
2069,1991,Hoshangabad,29,"Electors: 9,37,077","Male Electors: 4,93,383","Female Electors: 4,43,694","Booths: 1,191","Total Votes Polled: 4,40,226 (47.0%)","Total Male Voters: 2,75,149","Female Voters: 1,65,077"
2070,1991,Hoshiarpur,6,"Electors: 9,59,076","Male Electors: 5,34,027","Female Electors: 4,25,049","Booths: 1,080","Total Votes Polled: 3,55,284 (37.0%)","Total Male Voters: 1,93,651","Female Voters: 1,61,633"
2071,1991,Howrah,24,"Electors: 11,66,213","Male Electors: 6,08,458","Female Electors: 5,57,755","Booths: 1,184","Total Votes Polled: 8,01,451 (68.7%)","Total Male Voters: 4,80,870","Female Voters: 3,20,581"
2072,1991,Hyderabad,30,"Electors: 12,96,145","Male Electors: 6,73,153","Female Electors: 6,22,992","Booths: 1,517","Total Votes Polled: 9,99,602 (77.1%)","Total Male Voters: 5,39,960","Female Voters: 4,59,642"
2073,1991,Ichalkaranji,47,"Electors: 9,71,473","Male Electors: 4,95,245","Female Electors: 4,76,228","Booths: 1,211","Total Votes Polled: 5,18,511 (53.4%)","Total Male Voters: 2,91,319","Female Voters: 2,27,192"
